id,lossyear,longitude,latitude
3432,23.0,145.54272160028364,-42.596230927285504
3434,23.0,145.51397551119186,-42.57736630631899
3435,23.0,145.96852304495633,-43.02113405667404
3438,23.0,145.56428116710254,-42.58724777444431
3443,23.0,145.7187913959711,-42.738164742176394
3448,23.0,145.80233471739422,-43.19810216764559
3449,22.0,145.80952123966716,-42.853149098543696
3452,23.0,145.96942136024046,-42.86662382780548
3457,23.0,145.85174205802076,-42.878301926499034
3459,23.0,146.16705072274675,-42.9133362225797
3466,23.0,145.522958664033,-42.63036690808205
3469,23.0,145.60919693130853,-42.58455282859195
3472,23.0,145.57326431994375,-42.56568820762544
3478,23.0,145.53733170857896,-42.607909025979055
3481,23.0,146.38623965207188,-42.90794633087498
3487,23.0,145.52834855573775,-42.556705054784246
3488,23.0,145.98738766592282,-42.41117797875688
3493,23.0,145.83467406762253,-42.853149098543696
3500,24.0,146.4634947665062,-42.35997400756207
3504,23.0,145.59302725619438,-42.57197641461429
3505,23.0,145.50319572778238,-42.626773646945566
3507,23.0,145.5256536098854,-42.61150228711554
3508,23.0,145.8391656440431,-42.87470866536256
3509,23.0,145.53643339329483,-42.57736630631899
3515,23.0,145.52206034874894,-42.615095548252015
3516,23.0,146.14279621007552,-42.63485848450264
3517,23.0,145.514873826476,-42.5683831534778
3519,23.0,145.51756877232833,-42.556705054784246
3523,23.0,145.57326431994375,-42.571078099330165
3525,23.0,145.51756877232833,-42.6186888093885
3528,23.0,145.93887864058036,-42.82979290115658
3530,23.0,145.53014518630602,-42.556705054784246
3536,23.0,145.5166704570442,-42.63755343035501
3542,23.0,145.5445182308519,-42.58275619802371
3544,23.0,146.11854169740428,-42.660011312458
3545,23.0,145.57056937409135,-42.54592527137481
3549,23.0,145.522958664033,-42.64563826791208
3550,23.0,145.507687304203,-42.571078099330165
3554,23.0,145.73406275580112,-42.73277485047167
3557,23.0,145.51936540289654,-42.63755343035501
3561,23.0,145.54541654613604,-42.55850168535248
3567,23.0,145.57865421164843,-42.552213478363655
3568,23.0,145.60470535488793,-42.56029831592073
3571,23.0,145.6020104090356,-42.57556967575076
3573,23.0,145.51846708761246,-42.58545114387607
3576,23.0,145.94337021700096,-42.84057268456601
3578,23.0,145.5256536098854,-42.55401010893189
3579,23.0,146.11405012098368,-42.679774248708625
3586,23.0,145.79604651040535,-43.19989879821382
3590,23.0,145.8571319497255,-42.88189518763552
3595,23.0,145.5993154631832,-42.58545114387607
3596,23.0,145.82569091478132,-42.871115404226074
3597,23.0,145.94247190171683,-42.834284477577185
3612,23.0,145.53463676272662,-42.58006125217136
3615,23.0,145.8571319497255,-42.86123393610076
3618,23.0,145.96672641438806,-42.82979290115658
3626,19.0,145.93887864058036,-42.81452154132656
3627,23.0,145.50139909721418,-42.58634945916019
3629,23.0,145.94965842398983,-42.85584404439605
3631,23.0,145.52475529460128,-42.596230927285504
3633,23.0,145.57056937409135,-42.56119663120485
3639,23.0,146.16884735331496,-42.615095548252015
3641,23.0,145.55170475312485,-42.55401010893189
3643,23.0,145.97570956722927,-43.00676101212812
3647,23.0,145.96942136024046,-43.01035427326461
3650,23.0,145.567874428239,-42.58455282859195
3651,23.0,145.507687304203,-42.603417449558464
3653,23.0,145.84635216631608,-42.88818339462435
3656,23.0,145.5867390492055,-42.58634945916019
3665,23.0,145.8481487968843,-42.86392888195313
3667,23.0,145.52834855573775,-42.571078099330165
3670,23.0,145.57416263522788,-42.57017978404605
3672,23.0,145.84635216631608,-42.87201371951021
3673,23.0,145.84994542745255,-42.88459013348787
3674,23.0,145.71968971125523,-42.74085968802875
3678,23.0,145.6100952465926,-42.57736630631899
3679,23.0,145.8400639593272,-42.86213225138489
3686,23.0,145.98469272007048,-43.00676101212812
3692,23.0,145.50499235835065,-42.59173935086491
3693,23.0,145.83467406762253,-42.86842045837372
3696,23.0,145.60919693130853,-42.590841035580794
3698,23.0,145.75562232262,-42.71570686007341
3700,23.0,146.2568822511587,-42.79386028979181
3701,23.0,145.77269031301824,-42.725588328198725
3703,23.0,145.75023243091528,-42.73636811160816
3705,23.0,145.56068790596606,-42.5594000006366
3706,23.0,145.83736901347487,-42.85494572911193
3708,23.0,145.9316921183074,-42.82799627058834
3709,23.0,145.54631486142017,-42.57916293688724
3711,23.0,145.50948393477125,-42.59802755785374
3716,23.0,146.11764338212015,-42.63216353865029
3718,23.0,145.82299596892898,-42.846860891554854
3721,23.0,145.86701341785084,-42.8765052959308
3725,23.0,145.55619632954546,-42.56748483819368
3734,23.0,145.52655192516954,-42.56478989234133
3736,23.0,145.55978959068193,-42.544128640806576
3738,23.0,146.11584675155194,-42.65821468188976
3739,23.0,146.16345746161028,-42.61599386353613
3741,23.0,145.81131787023543,-43.19720385236147
3742,23.0,145.60290872431966,-42.58724777444431
3748,23.0,145.55260306840898,-42.552213478363655
3757,23.0,145.5660777976708,-42.56748483819368
3758,23.0,145.83108080648606,-42.87381035007844
3763,23.0,146.40779921889077,-42.8998614933179
3764,23.0,146.14728778649612,-42.6420450067756
3770,23.0,145.56428116710254,-42.58455282859195
3773,23.0,145.57056937409135,-42.5728747298984
3776,23.0,145.5894339950579,-42.58634945916019
3785,23.0,146.45630824423324,-42.3339228643226
3794,23.0,145.82838586063366,-42.86662382780548
3799,23.0,146.15627093933728,-42.64563826791208
3803,23.0,146.26676371928403,-42.80284344263299
